Date,original_date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,Method Code,CBSA Code,CBSA Name,County FIPS Code,County,Site Latitude,Site Longitude
2024-02-25,/2024,AQS,60710005,1,0.048,ppm,44.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-02-26,February 26/2024,AQS,60710005,1,0.044,ppm,41.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-02-27,02/27/2024,AQS,60710005,1,0.036,ppm,33.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-02-28,February 28/2024,AQS,60710005,1,0.044,ppm,41.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-02-29,02/29/2024,AQS,60710005,1,0.041,ppm,38.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-01,03/01/2024,AQS,60710005,1,0.042,ppm,39.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-02,03/02/2024,AQS,60710005,1,0.041,ppm,38.5,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-03,March 03/2024,AQS,60710005,1,0.041,ppm,38.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-04,March 04/2024,AQS,60710005,1,0.04,ppm,37.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-05,03/05/2024,AQS,60710005,1,0.043,ppm,40.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-06,03/06/2024,AQS,60710005,1,0.04,ppm,37.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-07,March 07/2024,AQS,60710005,1,0.034,ppm,31.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-08,March 08/2024,AQS,60710005,1,0.04,ppm,37.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-09,03/09/2024,AQS,60710005,1,0.049,ppm,45.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-10,/2024,AQS,60710005,1,0.055,ppm,51.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-11,March 11/2024,AQS,60710005,1,0.043,ppm,40.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-12,03/12/2024,AQS,60710005,1,0.033,ppm,31.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-13,03/13/2024,AQS,60710005,1,0.045,ppm,42.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-14,03/14/2024,AQS,60710005,1,0.044,ppm,41.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-15,03/15/2024,AQS,60710005,1,0.037,ppm,38.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-16,03/16/2024,AQS,60710005,1,0.038,ppm,35.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-17,03/17/2024,AQS,60710005,1,0.046,ppm,43.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-18,03/18/2024,AQS,60710005,1,0.045,ppm,42.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-19,03/19/2024,AQS,60710005,1,0.051,ppm,47.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-20,March 20/2024,AQS,60710005,1,0.055499999999999994,ppm,67.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-21,03/21/2024,AQS,60710005,1,0.06,ppm,67.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-22,03/22/2024,AQS,60710005,1,0.059,ppm,64.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-23,03/23/2024,AQS,60710005,1,0.0505,ppm,39.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-24,/2024,AQS,60710005,1,0.042,ppm,39.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-25,03/25/2024,AQS,60710005,1,0.042,ppm,39.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-26,March 26/2024,AQS,60710005,1,0.044,ppm,41.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-27,03/27/2024,AQS,60710005,1,0.058,ppm,61.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-28,03/28/2024,AQS,60710005,1,0.051,ppm,47.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-29,03/29/2024,AQS,60710005,1,0.049,ppm,45.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-30,03/30/2024,AQS,60710005,1,0.049,ppm,45.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-03-31,March 31/2024,AQS,60710005,1,0.05,ppm,46.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-01,April 01/2024,AQS,60710005,1,0.044,ppm,41.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-02,/2024,AQS,60710005,1,0.047,ppm,44.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-03,04/03/2024,AQS,60710005,1,0.06,ppm,67.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-04,04/04/2024,AQS,60710005,1,0.045,ppm,42.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-05,/2024,AQS,60710005,1,0.046,ppm,43.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-06,04/06/2024,AQS,60710005,1,0.049,ppm,45.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-07,04/07/2024,AQS,60710005,1,0.056,ppm,54.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-08,04/08/2024,AQS,60710005,1,0.053,ppm,49.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-09,04/09/2024,AQS,60710005,1,0.053,ppm,49.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-10,April 10/2024,AQS,60710005,1,0.061,ppm,71.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-11,April 11/2024,AQS,60710005,1,0.071,ppm,101.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-12,04/12/2024,AQS,60710005,1,0.061,ppm,81.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-13,04/13/2024,AQS,60710005,1,0.058,ppm,61.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-14,04/14/2024,AQS,60710005,1,0.052,ppm,48.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-15,04/15/2024,AQS,60710005,1,0.056,ppm,54.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-16,04/16/2024,AQS,60710005,1,0.065,ppm,84.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-17,April 17/2024,AQS,60710005,1,0.079,ppm,129.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-18,/2024,AQS,60710005,1,0.071,ppm,101.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-19,04/19/2024,AQS,60710005,1,0.056,ppm,81.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-20,04/20/2024,AQS,60710005,1,0.058,ppm,61.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-21,04/21/2024,AQS,60710005,1,0.077,ppm,122.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-22,April 22/2024,AQS,60710005,1,0.076,ppm,119.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-24,04/24/2024,AQS,60710005,1,0.052,ppm,48.0,Crestline,14.0,82.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-25,April 25/2024,AQS,60710005,1,0.043,ppm,40.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-26,April 26/2024,AQS,60710005,1,0.037,ppm,34.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-27,04/27/2024,AQS,60710005,1,0.052,ppm,48.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-28,April 28/2024,AQS,60710005,1,0.062,ppm,74.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-29,/2024,AQS,60710005,1,0.068,ppm,93.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-04-30,/2024,AQS,60710005,1,0.075,ppm,115.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-01,/2024,AQS,60710005,1,0.061,ppm,71.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-02,05/02/2024,AQS,60710005,1,0.067,ppm,90.0,Crestline,14.0,82.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-03,05/03/2024,AQS,60710005,1,0.063,ppm,77.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-04,May 04/2024,AQS,60710005,1,0.05,ppm,46.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-05,May 05/2024,AQS,60710005,1,0.052,ppm,48.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-06,05/06/2024,AQS,60710005,1,0.053,ppm,49.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-07,05/07/2024,AQS,60710005,1,0.071,ppm,49.5,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-08,05/08/2024,AQS,60710005,1,0.059,ppm,50.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-09,May 09/2024,AQS,60710005,1,0.047,ppm,44.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-10,05/10/2024,AQS,60710005,1,0.06,ppm,67.0,Crestline,15.0,88.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-11,05/11/2024,AQS,60710005,1,0.062,ppm,74.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-12,05/12/2024,AQS,60710005,1,0.076,ppm,119.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-13,05/13/2024,AQS,60710005,1,0.068,ppm,93.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-14,05/14/2024,AQS,60710005,1,0.066,ppm,87.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-15,/2024,AQS,60710005,1,0.067,ppm,90.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-16,05/16/2024,AQS,60710005,1,0.067,ppm,90.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-17,05/17/2024,AQS,60710005,1,0.063,ppm,77.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-18,05/18/2024,AQS,60710005,1,0.077,ppm,122.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-19,05/19/2024,AQS,60710005,1,0.073,ppm,108.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-20,05/20/2024,AQS,60710005,1,0.055,ppm,51.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-21,05/21/2024,AQS,60710005,1,0.066,ppm,87.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-22,May 22/2024,AQS,60710005,1,0.073,ppm,108.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-23,May 23/2024,AQS,60710005,1,0.057,ppm,58.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-24,/2024,AQS,60710005,1,0.046,ppm,43.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-25,/2024,AQS,60710005,1,0.049,ppm,45.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-26,/2024,AQS,60710005,1,0.055,ppm,51.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-27,05/27/2024,AQS,60710005,1,0.062,ppm,74.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-28,May 28/2024,AQS,60710005,1,0.069,ppm,97.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-29,/2024,AQS,60710005,1,0.072,ppm,105.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-30,05/30/2024,AQS,60710005,1,0.093,ppm,169.0,Crestline,14.0,82.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-05-31,May 31/2024,AQS,60710005,1,0.086,ppm,156.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-01,/2024,AQS,60710005,1,0.079,ppm,129.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-02,06/02/2024,AQS,60710005,1,0.054,ppm,50.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-03,06/03/2024,AQS,60710005,1,0.059,ppm,64.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-04,June 04/2024,AQS,60710005,1,0.069,ppm,97.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-05,06/05/2024,AQS,60710005,1,0.084,ppm,147.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-06,06/06/2024,AQS,60710005,1,0.106,ppm,201.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-07,06/07/2024,AQS,60710005,1,0.084,ppm,147.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-08,/2024,AQS,60710005,1,0.068,ppm,93.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-09,06/09/2024,AQS,60710005,1,0.062,ppm,74.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-10,06/10/2024,AQS,60710005,1,0.063,ppm,77.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-11,June 11/2024,AQS,60710005,1,0.068,ppm,93.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-12,/2024,AQS,60710005,1,0.083,ppm,143.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-13,06/13/2024,AQS,60710005,1,0.083,ppm,80.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-14,06/14/2024,AQS,60710005,1,0.083,ppm,143.0,Crestline,11.0,65.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-15,/2024,AQS,60710005,1,0.103,ppm,195.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-16,06/16/2024,AQS,60710005,1,0.081,ppm,136.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-17,06/17/2024,AQS,60710005,1,0.071,ppm,101.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-18,06/18/2024,AQS,60710005,1,0.078,ppm,126.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-19,06/19/2024,AQS,60710005,1,0.084,ppm,140.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-20,06/20/2024,AQS,60710005,1,0.087,ppm,154.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-21,/2024,AQS,60710005,1,0.106,ppm,201.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-22,06/22/2024,AQS,60710005,1,0.086,ppm,151.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-23,06/23/2024,AQS,60710005,1,0.092,ppm,166.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-24,06/24/2024,AQS,60710005,1,0.101,ppm,190.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-25,06/25/2024,AQS,60710005,1,0.09,ppm,161.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-26,06/26/2024,AQS,60710005,1,0.096,ppm,177.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-27,06/27/2024,AQS,60710005,1,0.092,ppm,166.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-28,/2024,AQS,60710005,1,0.079,ppm,129.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-29,06/29/2024,AQS,60710005,1,0.08,ppm,133.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-06-30,June 30/2024,AQS,60710005,1,0.077,ppm,122.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-07-01,/2024,AQS,60710005,1,0.083,ppm,143.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-07-02,07/02/2024,AQS,60710005,1,0.111,ppm,206.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-07-03,July 03/2024,AQS,60710005,1,0.103,ppm,195.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-07-04,July 04/2024,AQS,60710005,1,0.085,ppm,165.5,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-07-05,07/05/2024,AQS,60710005,1,0.081,ppm,136.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-07-06,07/06/2024,AQS,60710005,1,0.082,ppm,140.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-07-07,July 07/2024,AQS,60710005,1,0.089,ppm,159.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-07-08,July 08/2024,AQS,60710005,1,0.102,ppm,192.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-07-09,07/09/2024,AQS,60710005,1,0.12,ppm,216.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-07-10,July 10/2024,AQS,60710005,1,0.102,ppm,192.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-07-11,07/11/2024,AQS,60710005,1,0.11,ppm,205.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-07-12,07/12/2024,AQS,60710005,1,0.121,ppm,217.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-07-13,07/13/2024,AQS,60710005,1,0.091,ppm,164.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
2024-07-14,07/14/2024,AQS,60710005,1,0.085,ppm,150.0,Crestline,17.0,100.0,87.0,40140.0,"Riverside-San Bernardino-Ontario, CA",71,San Bernardino,34.2431,-117.27235
